Rating;Year;Date;Player;Salary;Position;Bat_Order;Opp_Pitcher;Opp
3.6;2021;08/31/2021;74.35;Carlos Correa (R);$5000;SS;3;HOU
4.5;2021;08/31/2021;74.30;Mark Canha (R);$4300;OF;6;OAK
3.2;2021;08/31/2021;74.10;Justin Turner (R);$4500;3B;4;LAD
5.3;2021;08/31/2021;73.95;Rafael Ortega (L);$4100;OF;1;CHC
3.6;2021;08/31/2021;73.95;Austin Nola (R);$3000;C;6;SD
5.1;2021;08/31/2021;73.90;J. Bonifacio (R);$2000;OF;5;PHI
4.5;2021;08/31/2021;73.90;Matt Olson (L);$5700;1B;3;OAK
3.4;2021;08/31/2021;73.65;Kevin Smith (R);$2200;3B;8;TOR
4.6;2021;08/31/2021;73.35;J. Candelario (S);$4700;3B;5;DET
5.1;2021;08/31/2021;73.00;Bryce Harper (L);$6100;OF;3;PHI
4.5;2021;08/31/2021;72.90;L. V. Garcia (L);$3200;2B;7;WSH
3.4;2021;08/31/2021;72.45;Danny Jansen (R);$2900;C;9;TOR
4.5;2021;08/31/2021;72.45;Adolis Garcia (R);$3500;OF;3;TEX
2.8;2021;08/31/2021;72.40;Peter Alonso (R);$4600;1B;3;NYM
3;2021;08/31/2021;72.35;Leury Garcia (S);$3200;OF/SS;OF;SS
4.2;2021;08/31/2021;72.35;Hunter Dozier (R);$2300;1B/OF;1B;OF
4;2021;08/31/2021;72.35;Yandy Diaz (R);$4300;1B/3B;1B;3B
3.6;2021;08/31/2021;72.25;Kolten Wong (L);$3400;2B;1;MIL
4.6;2021;08/31/2021;71.80;J. Schoop (R);$5300;1B/2B;1B;2B
5.1;2021;08/31/2021;71.75;H. Renfroe (R);$4300;OF;1;BOS
5.3;2021;08/31/2021;71.70;Ian Happ (S);$4500;OF;3;CHC
4.5;2021;08/31/2021;71.40;S. Marte (R);$5800;OF;2;OAK
4.2;2021;08/31/2021;71.40;M. Taylor (R);$2100;OF;6;KC
5.1;2021;08/31/2021;71.20;R. Torreyes (R);$2800;3B;6;PHI
4.5;2021;08/31/2021;71.15;Yan Gomes (R);$3900;C;4;OAK
3.6;2021;08/31/2021;71.15;Aledmys Diaz (R);$3700;3B/OF;3B;OF
5.3;2021;08/31/2021;71.00;Matt Duffy (R);$2700;2B/3B;2B;3B
4.5;2021;08/31/2021;71.00;A. Sanchez (R);$2600;2B;8;WSH
2.8;2021;08/31/2021;70.80;M. Conforto (L);$3200;OF;4;NYM
3.2;2021;08/31/2021;70.80;Max Muncy (L);$5200;1B;2;LAD
4.5;2021;08/31/2021;70.80;Leody Taveras (S);$2100;OF;8;TEX
3.6;2021;08/31/2021;70.75;C. Yelich (L);$4400;OF;3;MIL
3.6;2021;08/31/2021;70.75;F. Tatis Jr. (R);$6200;OF;4;SD
2.8;2021;08/31/2021;70.65;Brandon Nimmo (L);$3700;OF;2;NYM
4.4;2021;08/31/2021;70.65;Amed Rosario (R);$4600;SS;2;CLE
2.8;2021;08/31/2021;70.50;J. Villar (S);$4000;3B/SS;3B;SS
5.3;2021;08/31/2021;70.40;Jason Heyward (L);$3200;OF;6;CHC
3;2021;08/31/2021;69.80;C. Hernandez (S);$3500;2B;9;CWS
3.6;2021;08/31/2021;69.70;J. Profar (S);$2200;1B/OF;1B;OF
4;2021;08/31/2021;69.25;Brandon Lowe (L);$5200;2B;1;TB
4.4;2021;08/31/2021;69.15;Jose Ramirez (S);$6200;3B;3;CLE
4.1;2021;08/31/2021;69.10;G. Hampson (R);$3500;2B/OF;2B;OF
3.6;2021;08/31/2021;68.90;Y. Gurriel (R);$5400;1B;5;HOU
3.6;2021;08/31/2021;68.80;Alex Bregman (R);$5100;3B;6;HOU
3.6;2021;08/31/2021;68.70;Kyle Tucker (L);$4100;OF;7;HOU
4.2;2021;08/31/2021;68.65;S. Perez (R);$5400;C;3;KC
4;2021;08/31/2021;68.60;K. Kiermaier (L);$2200;OF;8;TB
4.1;2021;08/31/2021;68.55;C.J. Cron (R);$5500;1B;5;COL
4.5;2021;08/31/2021;68.50;Matt Chapman (R);$5000;3B;5;OAK
3.6;2021;08/31/2021;68.45;Y. Alvarez (L);$5900;OF;4;HOU
4.5;2021;08/31/2021;68.10;Chad Pinder (R);$2700;OF;7;OAK
5.1;2021;08/31/2021;68.00;J.D. Martinez (R);$5000;OF;3;BOS
4.1;2021;08/31/2021;68.00;Ryan McMahon (L);$4900;3B;6;COL
2.8;2021;08/31/2021;67.95;Jeff McNeil (L);$3600;2B/OF;2B;OF
4.1;2021;08/31/2021;67.60;S. Hilliard (L);$2500;OF;9;COL
4.5;2021;08/31/2021;67.55;I. Kiner-Falefa (R);$4000;SS;2;TEX
4.5;2021;08/31/2021;67.25;Nick Solak (R);$2400;2B;6;TEX
4.4;2021;08/31/2021;66.70;B. Zimmer (L);$2400;OF;5;CLE
3.2;2021;08/31/2021;66.40;Corey Seager (L);$5100;SS;5;LAD
4.5;2021;08/31/2021;65.90;Jonah Heim (S);$2700;C;7;TEX
4.3;2021;08/31/2021;65.55;B. Rortvedt (L);$2000;C;8;MIN
4.5;2021;08/31/2021;65.35;Nick Ahmed (R);$2900;SS;1;ARI
6.2;2021;08/31/2021;65.15;Austin Hays (R);$2900;OF;3;BAL
4.5;2021;08/31/2021;64.80;DJ Peters (R);$2400;OF;4;TEX
4;2021;08/31/2021;64.70;Wander Franco (S);$5200;SS;3;TB
4.5;2021;08/31/2021;64.65;J.P. Crawford (L);$3300;SS;1;SEA
4.5;2021;08/31/2021;64.50;Pavin Smith (L);$3000;1B/OF;1B;OF
4.5;2021;08/31/2021;64.45;C. Walker (R);$2400;1B;4;ARI
5.7;2021;08/31/2021;64.25;D. Fletcher (R);$3800;2B;1;LAA
6.2;2021;08/31/2021;64.20;A. Santander (S);$3500;OF;4;BAL
4.5;2021;08/31/2021;64.15;Sean Murphy (R);$3700;C;8;OAK
3.2;2021;08/31/2021;63.55;Will Smith (R);$4400;C;6;LAD
3.6;2021;08/31/2021;63.30;A. Garcia (R);$3500;OF;5;MIL
3.6;2021;08/31/2021;63.20;Rowdy Tellez (L);$2300;1B;6;MIL
4.5;2021;08/31/2021;63.15;Ketel Marte (S);$5000;OF;2;ARI
5.7;2021;08/31/2021;62.70;Jared Walsh (L);$4200;1B;4;LAA
3.6;2021;08/31/2021;62.45;Jose Altuve (R);$6100;2B;1;HOU
5.1;2021;08/31/2021;62.00;Matt Vierling (R);$2000;OF;7;PHI
3.6;2021;08/31/2021;61.80;Willy Adames (R);$4000;SS;2;MIL
5.7;2021;08/31/2021;61.60;B. Reynolds (S);$3900;OF;3;PIT
5.7;2021;08/31/2021;61.50;P. Gosselin (R);$3200;3B;3;LAA
2.8;2021;08/31/2021;61.25;J.D. Davis (R);$3500;3B;7;NYM
3.2;2021;08/31/2021;61.10;A.J. Pollock (R);$3900;OF;7;LAD
4.4;2021;08/31/2021;61.05;Owen Miller (R);$2300;1B/2B;1B;2B
3.6;2021;08/31/2021;60.90;Jake Meyers (R);$2600;OF;8;HOU
6.2;2021;08/31/2021;60.85;R. Mountcastle (R);$3900;1B;2;BAL
4.4;2021;08/31/2021;60.75;Franmil Reyes (R);$5400;OF;4;CLE
5.1;2021;08/31/2021;60.70;Alex Verdugo (L);$3800;OF;7;BOS
6.2;2021;08/31/2021;60.60;Ramon Urias (R);$3000;3B/SS;3B;SS
6.2;2021;08/31/2021;60.30;C. Mullins (L);$4900;OF;1;BAL
5.3;2021;08/31/2021;60.20;P. Wisdom (R);$4700;3B/OF;3B;OF
4.5;2021;08/31/2021;60.00;Elvis Andrus (R);$2900;SS;9;OAK
2.8;2021;08/31/2021;59.45;Javier Baez (R);$4500;2B/SS;2B;SS
4.4;2021;08/31/2021;59.35;D. Johnson (L);$2300;OF;9;CLE
4.6;2021;08/31/2021;59.10;D. Garneau (R);$3100;C;8;DET
4.5;2021;08/31/2021;58.95;Ty France (R);$3800;1B;4;SEA
3.6;2021;08/31/2021;58.70;Lorenzo Cain (R);$2100;OF;8;MIL
4.4;2021;08/31/2021;57.40;Jorge Soler (R);$3700;OF;2;ATL
4;2021;08/31/2021;57.40;F. Mejia (S);$3100;C;9;TB
5.3;2021;08/31/2021;57.35;Andrew Romine (S);$2200;SS;9;CHC
5.3;2021;08/31/2021;57.30;Alfonso Rivas (L);$2000;1B;7;CHC
4.5;2021;08/31/2021;57.00;Mitch Haniger (R);$4200;OF;2;SEA
5.7;2021;08/31/2021;56.75;Brandon Marsh (L);$2300;OF;6;LAA
5.1;2021;08/31/2021;56.20;K. Schwarber (L);$5300;OF;2;BOS
4.4;2021;08/31/2021;56.05;F. Freeman (L);$5100;1B;3;ATL
4.4;2021;08/31/2021;56.05;Ozzie Albies (S);$4800;2B;1;ATL
5.7;2021;08/31/2021;56.00;Ben Gamel (L);$2200;OF;1;PIT
5.1;2021;08/31/2021;56.00;Bobby Dalbec (R);$3100;1B;6;BOS
4.5;2021;08/31/2021;55.80;Carson Kelly (R);$4700;C;3;ARI
3.6;2021;08/31/2021;55.55;Omar Narvaez (L);$4000;C;4;MIL
4.1;2021;08/31/2021;55.30;Elias Diaz (R);$4900;C;7;COL
4;2021;08/31/2021;55.20;LaMonte Wade (L);$3600;OF;1;SF
4.4;2021;08/31/2021;55.05;T. d'Arnaud (R);$3200;C;5;ATL
6.2;2021;08/31/2021;54.95;Jorge Mateo (R);$2000;2B/SS;2B;SS
3.8;2021;08/31/2021;54.60;Jesus Sanchez (L);$3000;OF;4;MIA
5.7;2021;08/31/2021;54.30;Wilmer Difo (S);$2100;2B/SS;2B;SS
4.5;2021;08/31/2021;54.00;Kyle Seager (L);$4200;3B;3;SEA
5.3;2021;08/31/2021;53.65;R. Chirinos (R);$3200;C;8;CHC
4.5;2021;08/31/2021;53.65;Abraham Toro (S);$3400;2B;5;SEA
3.8;2021;08/31/2021;53.55;Isan Diaz (L);$2800;2B/3B;2B;3B
4.5;2021;08/31/2021;53.50;J. Marmolejos (L);$2000;1B/OF;1B;OF
4.4;2021;08/31/2021;52.90;Austin Hedges (R);$2300;C;8;CLE
4.2;2021;08/31/2021;52.85;E. Rivera (R);$2900;3B;9;KC
5.1;2021;08/31/2021;52.30;J. Arauz (S);$2000;2B/SS;2B;SS
4;2021;08/31/2021;51.95;Joey Wendle (L);$3700;3B;6;TB
4.5;2021;08/31/2021;51.70;J. Kelenic (L);$2000;OF;7;SEA
4.4;2021;08/31/2021;51.60;Austin Riley (R);$4600;3B;4;ATL
4.5;2021;08/31/2021;50.95;Andy Young (R);$2000;2B;6;ARI
5.1;2021;08/31/2021;50.80;C. Vazquez (R);$3200;C;8;BOS
5.7;2021;08/31/2021;50.75;Colin Moran (L);$3500;1B;4;PIT
5.1;2021;08/31/2021;50.40;Rafael Devers (L);$6100;3B;5;BOS
6.2;2021;08/31/2021;50.10;Jahmai Jones (R);$2000;2B;9;BAL
4;2021;08/31/2021;49.25;Brandon Belt (L);$4500;1B;2;SF
4.5;2021;08/31/2021;48.95;Jake Bauers (L);$2100;OF;8;SEA
6.2;2021;08/31/2021;48.90;Ryan McKenna (R);$2000;OF;8;BAL
4.4;2021;08/31/2021;48.70;Joc Pederson (L);$2800;OF;8;ATL
4.4;2021;08/31/2021;48.55;Bobby Bradley (L);$3300;1B;6;CLE
3.8;2021;08/31/2021;48.25;Lewin Diaz (L);$2000;1B;5;MIA
5.7;2021;08/31/2021;48.15;Kevin Newman (R);$2900;SS;7;PIT
4.6;2021;08/31/2021;47.55;Eric Haase (R);$4800;C;6;DET
5.7;2021;08/31/2021;47.45;Y. Tsutsugo (L);$2700;1B/OF;1B;OF
4.5;2021;08/31/2021;46.95;Ryan Dorow (R);$2100;3B;9;TEX
3.8;2021;08/31/2021;46.75;M. Sierra (L);$2400;OF;7;MIA
4;2021;08/31/2021;46.20;A. Dickerson (L);$2700;OF;8;SF
4.5;2021;08/31/2021;46.15;Drew Ellis (R);$2000;2B/3B;2B;3B
3.8;2021;08/31/2021;46.00;Jazz Chisholm (L);$4800;2B/SS;2B;SS
5.7;2021;08/31/2021;45.90;J. Stallings (R);$3300;C;5;PIT
3.6;2021;08/31/2021;45.75;M. Maldonado (R);$2600;C;9;HOU
6.2;2021;08/31/2021;45.30;P. Severino (R);$3400;C;6;BAL
5.7;2021;08/31/2021;44.85;Jack Mayfield (R);$2700;3B/SS;3B;SS
4.5;2021;08/31/2021;44.80;Cal Raleigh (S);$2000;C;9;SEA
4;2021;08/31/2021;44.35;M. Yastrzemski (L);$3900;OF;6;SF
4;2021;08/31/2021;44.20;Wilmer Flores (R);$3500;1B/3B;1B;3B
4;2021;08/31/2021;44.05;Buster Posey (R);$4100;C;3;SF
4.6;2021;08/31/2021;43.50;Zack Short (R);$3100;SS;9;DET
2.8;2021;08/31/2021;43.45;P. Mazeika (L);$2600;C;8;NYM
3.8;2021;08/31/2021;41.90;Lewis Brinson (R);$2800;OF;3;MIA
5.7;2021;08/31/2021;40.55;Cole Tucker (S);$2100;2B/OF;2B;OF
4.5;2021;08/31/2021;39.55;J. McCarthy (L);$2000;OF;8;ARI
5.7;2021;08/31/2021;38.70;Jo Adell (R);$3000;OF;5;LAA
5.7;2021;08/31/2021;38.30;Max Stassi (R);$3500;C;7;LAA
3.8;2021;08/31/2021;38.15;Sandy Leon (S);$2500;C;6;MIA
5.7;2021;08/31/2021;37.95;Hoy Park (L);$2300;2B/SS;2B;SS
4;2021;08/31/2021;37.30;Kris Bryant (R);$5200;3B/OF;3B;OF
4.4;2021;08/31/2021;36.50;Adam Duvall (R);$3500;OF;7;ATL
3.8;2021;08/31/2021;34.55;Miguel Rojas (R);$4700;SS;8;MIA
4;2021;08/31/2021;33.90;B. Crawford (L);$4500;SS;4;SF
4.4;2021;08/31/2021;29.45;D. Swanson (R);$4600;SS;6;ATL
3.7;2021;09/01/2021;90.25;Eric Hosmer (L);$2800;1B;5;SD
3.7;2021;09/01/2021;88.85;Trent Grisham (L);$4000;OF;1;SD
3.7;2021;09/01/2021;88.15;J. Cronenworth (L);$4400;SS;2;SD
3.7;2021;09/01/2021;84.70;Manny Machado (R);$5200;3B;3;SD
3.7;2021;09/01/2021;82.00;Wil Myers (R);$3500;OF;6;SD
3.7;2021;09/01/2021;81.60;F. Tatis Jr. (R);$6200;OF;4;SD
3.7;2021;09/01/2021;81.05;J. Profar (S);$2400;1B/OF;1B;OF
4.1;2021;09/01/2021;79.35;M. Brantley (L);$3900;OF;2;HOU
4;2021;09/01/2021;77.30;C. Blackmon (L);$5500;OF;3;COL
4;2021;09/01/2021;76.70;Connor Joe (R);$4700;OF;1;COL
4.6;2021;09/01/2021;76.40;Leody Taveras (S);$2300;OF;1;TEX
4;2021;09/01/2021;76.15;Trevor Story (R);$5900;SS;4;COL
3.7;2021;09/01/2021;75.50;V. Caratini (S);$2800;C;7;SD
4.1;2021;09/01/2021;74.55;Carlos Correa (R);$5000;SS;3;HOU
4;2021;09/01/2021;74.40;S. Hilliard (L);$2600;OF;8;COL
4;2021;09/01/2021;73.80;Raimel Tapia (L);$4200;OF;7;COL
4.5;2021;09/01/2021;73.25;J.P. Crawford (L);$3500;SS;1;SEA
4.6;2021;09/01/2021;72.70;Adolis Garcia (R);$3700;OF;3;TEX
4.6;2021;09/01/2021;72.40;Nate Lowe (L);$3600;1B;5;TEX
5.5;2021;09/01/2021;71.70;David Peralta (L);$3000;OF;4;ARI
4;2021;09/01/2021;71.65;C.J. Cron (R);$5600;1B;5;COL
4;2021;09/01/2021;71.50;B. Rodgers (R);$4900;2B/SS;2B;SS
4.5;2021;09/01/2021;71.25;Mitch Haniger (R);$4300;OF;2;SEA
4.1;2021;09/01/2021;71.05;Kyle Tucker (L);$4000;OF;7;HOU
4.5;2021;09/01/2021;70.80;Ty France (R);$4000;1B;4;SEA
4.1;2021;09/01/2021;70.20;Y. Gurriel (R);$5300;1B;5;HOU
4;2021;09/01/2021;70.00;Ryan McMahon (L);$4900;3B;6;COL
5.5;2021;09/01/2021;69.80;Pavin Smith (L);$3300;1B/OF;1B;OF
4.1;2021;09/01/2021;69.35;Y. Alvarez (L);$5800;OF;4;HOU
4.6;2021;09/01/2021;68.95;DJ Peters (R);$2600;OF;4;TEX
4.1;2021;09/01/2021;68.70;Alex Bregman (R);$5100;3B;6;HOU
4.5;2021;09/01/2021;66.95;Abraham Toro (S);$3500;2B;5;SEA
4.5;2021;09/01/2021;66.90;J. Marmolejos (L);$2100;1B/OF;1B;OF
4.5;2021;09/01/2021;66.30;Kyle Seager (L);$4400;3B;3;SEA
4.6;2021;09/01/2021;65.70;Nick Solak (R);$2700;2B;6;TEX
4.1;2021;09/01/2021;65.60;Jose Altuve (R);$6000;2B;1;HOU
5.5;2021;09/01/2021;65.45;Ketel Marte (S);$5000;OF;2;ARI
5.5;2021;09/01/2021;64.95;Josh VanMeter (L);$2300;2B/3B;2B;3B
4.6;2021;09/01/2021;64.90;I. Kiner-Falefa (R);$4200;SS;2;TEX
5.5;2021;09/01/2021;64.50;Josh Rojas (L);$4100;2B/OF;2B;OF
4.1;2021;09/01/2021;64.30;Jake Meyers (R);$2500;OF;8;HOU
4.5;2021;09/01/2021;61.45;J. Kelenic (L);$2000;OF;8;SEA
4.6;2021;09/01/2021;60.35;C. Culberson (R);$2900;3B/OF;3B;OF
5.5;2021;09/01/2021;58.80;D. Varsho (L);$3800;C/OF;C;OF
4.5;2021;09/01/2021;58.30;Luis Torrens (R);$3500;C;7;SEA
4;2021;09/01/2021;55.70;Dom Nunez (L);$4000;C;9;COL
4.6;2021;09/01/2021;52.60;Jose Trevino (R);$2600;C;9;TEX
4.5;2021;09/01/2021;48.70;Tom Murphy (R);$2400;C;9;SEA
4.1;2021;09/01/2021;46.75;M. Maldonado (R);$2500;C;9;HOU
5.5;2021;09/01/2021;45.50;Nick Ahmed (R);$3000;SS;8;ARI
5.5;2021;09/01/2021;43.95;J. McCarthy (L);$2000;OF;7;ARI
4.6;2021;09/01/2021;42.85;Yohel Pozo (R);$2400;C;8;TEX
3.7;2021;09/02/2021;83.50;Mark Canha (R);$4300;OF;6;OAK
3.7;2021;09/02/2021;82.60;Josh Harrison (R);$4100;2B/SS;2B;SS
3.7;2021;09/02/2021;82.35;Tony Kemp (L);$3000;2B/OF;2B;OF
3.7;2021;09/02/2021;81.35;Matt Chapman (R);$5200;3B;4;OAK
3.7;2021;09/02/2021;80.75;Matt Olson (L);$5800;1B;3;OAK
3.7;2021;09/02/2021;80.50;Jed Lowrie (S);$4300;2B;5;OAK
3.7;2021;09/02/2021;79.80;S. Marte (R);$6000;OF;2;OAK
3.8;2021;09/02/2021;77.40;Bryce Harper (L);$6100;OF;3;PHI
3.8;2021;09/02/2021;77.30;O. Herrera (L);$4200;OF;1;PHI
3.8;2021;09/02/2021;77.15;A. McCutchen (R);$3900;OF;5;PHI
3.8;2021;09/02/2021;76.60;R. Marchan (S);$2500;C;8;PHI
3.8;2021;09/02/2021;75.00;J.T. Realmuto (R);$5300;C;4;PHI
3.8;2021;09/02/2021;74.75;Jean Segura (R);$5000;2B;2;PHI
3.2;2021;09/02/2021;74.20;Austin Slater (R);$2600;OF;1;SF
3.2;2021;09/02/2021;71.55;Darin Ruf (R);$3000;1B/OF;1B;OF
3.7;2021;09/02/2021;71.10;Elvis Andrus (R);$2800;SS;9;OAK
3.8;2021;09/02/2021;69.55;R. Torreyes (R);$3000;3B;6;PHI
3.2;2021;09/02/2021;69.15;Brandon Belt (L);$4300;1B;3;SF
3.7;2021;09/02/2021;68.60;Yan Gomes (R);$4000;C;8;OAK
4.8;2021;09/02/2021;67.45;Lane Thomas (R);$2300;OF;1;WSH
4.8;2021;09/02/2021;67.05;Juan Soto (L);$5700;OF;3;WSH
3.2;2021;09/02/2021;65.80;T. Estrada (R);$2200;OF/SS;OF;SS
3.2;2021;09/02/2021;65.65;Kris Bryant (R);$4900;3B/OF;3B;OF
3.8;2021;09/02/2021;65.15;Freddy Galvis (S);$3600;SS;7;PHI
4.8;2021;09/02/2021;64.55;Josh Bell (S);$4100;1B;4;WSH
4.8;2021;09/02/2021;62.85;Y. Hernandez (L);$2400;OF;5;WSH
3.2;2021;09/02/2021;59.10;Curt Casali (R);$2300;C;7;SF
5.4;2021;09/02/2021;59.10;J. Candelario (S);$4200;3B;4;DET
5.4;2021;09/02/2021;57.60;R. Grossman (S);$4100;OF;3;DET
4.8;2021;09/02/2021;57.55;Keibert Ruiz (S);$3500;C;6;WSH
4.3;2021;09/02/2021;57.45;C. Yelich (L);$4800;OF;3;MIL
4.3;2021;09/02/2021;55.35;Kolten Wong (L);$3900;2B;1;MIL
5.4;2021;09/02/2021;53.35;J. Schoop (R);$5100;1B/2B;1B;2B
5.4;2021;09/02/2021;53.30;Harold Castro (L);$2100;2B/SS;2B;SS
4.8;2021;09/02/2021;52.60;C. Kieboom (R);$2100;3B;7;WSH
5.4;2021;09/02/2021;50.40;Victor Reyes (S);$2000;OF;9;DET
5.4;2021;09/02/2021;50.25;Willi Castro (S);$2600;2B/OF;2B;OF
3.2;2021;09/02/2021;49.05;M. Dubon (R);$4500;OF/SS;OF;SS
5.4;2021;09/02/2021;48.40;Niko Goodrum (S);$3100;OF/SS;OF;SS
3.2;2021;09/02/2021;47.65;B. Crawford (L);$4400;SS;6;SF
4.8;2021;09/02/2021;47.50;L. V. Garcia (L);$2900;2B;8;WSH
4.8;2021;09/02/2021;46.20;A. Escobar (R);$3700;SS;2;WSH
5.4;2021;09/02/2021;45.90;Akil Baddoo (L);$3200;OF;1;DET
4.3;2021;09/02/2021;45.05;Jace Peterson (L);$2600;3B/OF;3B;OF
4.3;2021;09/02/2021;42.95;Dan Vogelbach (L);$2600;1B;6;MIL
4.3;2021;09/02/2021;41.35;Luis Urias (R);$3900;3B/SS;3B;SS
4.3;2021;09/02/2021;41.05;A. Garcia (R);$4000;OF;4;MIL
4.3;2021;09/02/2021;35.20;J. Bradley (L);$2000;OF;7;MIL
5.4;2021;09/02/2021;28.20;Eric Haase (R);$4600;C;5;DET
4.3;2021;09/02/2021;28.10;Luke Maile (R);$2500;C;8;MIL
5.2;2021;09/03/2021;96.00;Jorge Soler (R);$3900;OF;2;ATL
5.2;2021;09/03/2021;96.00;Eddie Rosario (L);$3300;OF;8;ATL
5.2;2021;09/03/2021;92.65;T. d'Arnaud (R);$4200;C;5;ATL
5.2;2021;09/03/2021;89.75;F. Freeman (L);$5700;1B;3;ATL
5.2;2021;09/03/2021;89.60;Austin Riley (R);$5400;3B;4;ATL
5.2;2021;09/03/2021;89.15;Ozzie Albies (S);$5600;2B;1;ATL
6;2021;09/03/2021;88.15;Connor Joe (R);$4400;OF;1;COL
3.5;2021;09/03/2021;87.65;Anthony Rizzo (L);$4100;1B;5;NYY
3.5;2021;09/03/2021;87.60;Luke Voit (R);$3700;1B;6;NYY
6;2021;09/03/2021;87.45;C. Blackmon (L);$5100;OF;3;COL
5.2;2021;09/03/2021;87.25;Adam Duvall (R);$4400;OF;7;ATL
3.5;2021;09/03/2021;87.20;G. Torres (R);$3400;SS;7;NYY
3.5;2021;09/03/2021;86.95;Joey Gallo (L);$4800;OF;2;NYY
6;2021;09/03/2021;86.70;Trevor Story (R);$5600;SS;4;COL
6;2021;09/03/2021;86.55;Raimel Tapia (L);$3800;OF;7;COL
3.5;2021;09/03/2021;86.40;DJ LeMahieu (R);$4300;2B;1;NYY
6;2021;09/03/2021;85.50;C.J. Cron (R);$5300;1B;5;COL
3.7;2021;09/03/2021;85.05;N. Castellanos (R);$5100;OF;3;CIN
6;2021;09/03/2021;84.60;B. Rodgers (R);$4300;2B/SS;2B;SS
4.6;2021;09/03/2021;84.00;Luis Robert (R);$4700;OF;1;CWS
3.5;2021;09/03/2021;83.90;G. Stanton (R);$5000;OF;4;NYY
3.7;2021;09/03/2021;83.85;J. India (R);$4500;2B;1;CIN
4.6;2021;09/03/2021;83.80;C. Walker (R);$3200;1B;4;ARI
3.8;2021;09/03/2021;83.70;K. Kiermaier (L);$2400;OF;6;TB
3.8;2021;09/03/2021;83.40;H. Renfroe (R);$4400;OF;5;BOS
3.7;2021;09/03/2021;83.35;E. Suarez (R);$4100;3B;5;CIN
3.8;2021;09/03/2021;83.15;R. Arozarena (R);$4700;OF;5;TB
3.5;2021;09/03/2021;82.90;Aaron Judge (R);$5800;OF;3;NYY
6;2021;09/03/2021;82.70;Ryan McMahon (L);$4600;3B;6;COL
4.1;2021;09/03/2021;82.55;G. Springer (R);$4900;OF;1;TOR
3.8;2021;09/03/2021;82.50;A. Meadows (L);$4600;OF;4;TB
4.4;2021;09/03/2021;82.45;M. Brantley (L);$4000;OF;2;HOU
3.7;2021;09/03/2021;82.45;A. Aquino (R);$3100;OF;7;CIN
5;2021;09/03/2021;82.40;C. Santana (S);$2700;1B;5;KC
3.8;2021;09/03/2021;81.75;J.D. Martinez (R);$5000;OF;3;BOS
4.4;2021;09/03/2021;81.75;Kyle Tucker (L);$4100;OF;4;HOU
3.7;2021;09/03/2021;81.70;Kyle Farmer (R);$3200;SS;6;CIN
3.8;2021;09/03/2021;81.65;Alex Verdugo (L);$4000;OF;4;BOS
4.1;2021;09/03/2021;81.40;T. Hernandez (R);$4500;OF;5;TOR
4.6;2021;09/03/2021;80.95;Yoan Moncada (S);$4700;3B;2;CWS
5.2;2021;09/03/2021;80.65;D. Swanson (R);$5400;SS;6;ATL
4.5;2021;09/03/2021;80.60;Mitch Haniger (R);$4600;OF;2;SEA
3.7;2021;09/03/2021;80.35;Joey Votto (L);$4900;1B;4;CIN
4.3;2021;09/03/2021;80.35;Peter Alonso (R);$4800;1B;4;NYM
4.3;2021;09/03/2021;80.25;Brandon Nimmo (L);$3900;OF;2;NYM
4.6;2021;09/03/2021;80.20;Andy Young (R);$2000;2B;5;ARI
4.5;2021;09/03/2021;80.10;J.P. Crawford (L);$3800;SS;1;SEA
3.8;2021;09/03/2021;80.05;Nelson Cruz (R);$5500;1B;3;TB
3.7;2021;09/03/2021;79.90;T. Stephenson (R);$4800;C;2;CIN
6.4;2021;09/03/2021;79.80;Jesus Aguilar (R);$3300;1B;3;MIA
4.7;2021;09/03/2021;79.70;Eric Hosmer (L);$2600;1B;5;SD
4.5;2021;09/03/2021;79.50;Ty France (R);$4300;1B;3;SEA
4.1;2021;09/03/2021;79.35;Bo Bichette (R);$5300;SS;4;TOR
5;2021;09/03/2021;79.10;E. Olivares (R);$2900;OF;4;KC
4.6;2021;09/03/2021;78.70;Nick Ahmed (R);$3500;SS;1;ARI
4.6;2021;09/03/2021;78.65;Eloy Jimenez (R);$5100;OF;4;CWS
5;2021;09/03/2021;78.50;A. Mondesi (S);$4500;SS;6;KC
4.7;2021;09/03/2021;78.45;J. Cronenworth (L);$4200;SS;3;SD
4.8;2021;09/03/2021;78.40;Lane Thomas (R);$2300;OF;1;WSH
3.8;2021;09/03/2021;78.15;Brandon Lowe (L);$5400;2B;1;TB
4.3;2021;09/03/2021;78.10;M. Conforto (L);$3500;OF;6;NYM
5.3;2021;09/03/2021;78.00;Jean Segura (R);$4600;2B;2;PHI
4.3;2021;09/03/2021;78.00;J. Villar (S);$4200;3B/SS;3B;SS
3.3;2021;09/03/2021;77.95;C. Yelich (L);$4700;OF;3;MIL
5;2021;09/03/2021;77.95;W. Merrifield (R);$4900;2B;1;KC
5;2021;09/03/2021;77.85;Nicky Lopez (L);$3300;SS;2;KC
5.3;2021;09/03/2021;77.60;A. McCutchen (R);$3600;OF;5;PHI
5.3;2021;09/03/2021;77.10;Bryce Harper (L);$5700;OF;3;PHI
4.5;2021;09/03/2021;77.10;Abraham Toro (S);$3800;2B;5;SEA
3.3;2021;09/03/2021;77.00;Jace Peterson (L);$2500;3B/OF;3B;OF
4.3;2021;09/03/2021;77.00;F. Lindor (S);$5300;SS;3;NYM
